"","hit","worker","seconds","image","age","born","died","findings","group","study","comments"
"1297","3X2LT8FDHWI5NJWJ9ZQ6AEC8RCX8WV","A230VUDYOCRZ4N",571,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F53pdf.png",6328,"12/9/1965","4/7/1983","lacrimal gland carcinoma; obs: neoplasm was adjacent to bone","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1298","3X2LT8FDHWI5NJWJ9ZQ6AEC8RCX8WV","A34WAR0H85FL2K",523,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F53pdf.png",6328,"12/9/1965","4/7/1983","lacrimal gland carcinoma; obs: neoplasm was adjacent to bone","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1299","3X2LT8FDHWI5NJWJ9ZQ6AEC8RCX8WV","A3HSMUPSPOKD0M",1822,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F53pdf.png",6328,"12/9/1965","4/7/1983","lacrimal gland carcinoma; obs: neoplasm was adjacent to bone","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1300","3S8A4GJRD3354GDQQAOC4YX3E866VY","A3IA77UHAVA83X",53,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F54pdf.png",5147,"12/9/1965","1/12/1980","acute necrotizing enteritis (parvovirus)","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1301","3S8A4GJRD3354GDQQAOC4YX3E866VY","A7TP8TTJ88Y0R",88,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F54pdf.png",5147,"12/9/1965","1/12/1980","acute necrotising enteritis (parvovirus)","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1302","3S8A4GJRD3354GDQQAOC4YX3E866VY","A2QAIIROYI52KO",87,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F54pdf.png",5147,"12/9/1965","1/12/1980","acute necrotizing enteritis (parvovirus)","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1303","32TZXEA1OLKB3HTE08B80C69TDT41M","A2MCG5W6LHSRG9",1150,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F55pdf.png",4761,"12/9/1965","12/22/1978","chronic pancreatitis","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1304","32TZXEA1OLKB3HTE08B80C69TDT41M","A38DC3BG1ZCVZ2",2879,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F55pdf.png",4761,"12/9/1965","12/22/1978","chronic pancreatitis","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1305","32TZXEA1OLKB3HTE08B80C69TDT41M","AJVGW8ZY3SWE4",254,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F55pdf.png",4761,"12/9/1965","12/22/1978","chronic pancreatitis","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1306","3CESM1J3EI3IJ5DVGKT8Q0GHLH86W8","AVC62JNYAXA45",343,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F59pdf.png",0,"5/19/1966","5/19/1966","","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","Findings left blank"
"1307","3CESM1J3EI3IJ5DVGKT8Q0GHLH86W8","A34M93NJC830DP",40,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F59pdf.png",0,"5/19/1966","5/19/1966","","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1308","3CESM1J3EI3IJ5DVGKT8Q0GHLH86W8","A2653BIPJKEMRK",485,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F59pdf.png",0,"5/19/1966","5/19/1966","","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","No findings listed on this label."
"1309","3NQUW096N68PQU3UADPI1ZQ3DBBL94","A32QBXDPHHSTOD",35,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F63pdf.png",0,"7/8/1966","7/8/1966","","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1310","3NQUW096N68PQU3UADPI1ZQ3DBBL94","A18TCR555RWUZV",1117,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F63pdf.png",0,"7/8/1966","7/8/1966","","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1311","3NQUW096N68PQU3UADPI1ZQ3DBBL94","ARX0S1CIDJLOX",1922,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F63pdf.png",0,"7/8/1966","7/8/1966","","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","Findings field is blank."
"1312","3XU9MCX6VOCPT8D8UO7ZDORODXQR28","A2MCG5W6LHSRG9",396,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F64pdf.png",4367,"7/8/1966","6/22/1978","metastatic mammary carcinoma","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1313","3XU9MCX6VOCPT8D8UO7ZDORODXQR28","A3HSMUPSPOKD0M",1492,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F64pdf.png",4367,"7/8/1966","6/22/1978","metastatic mammary carcinoma","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1314","3XU9MCX6VOCPT8D8UO7ZDORODXQR28","A2460MAJX0NA82",750,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F64pdf.png",4367,"7/8/1966","6/22/1978","metastatic mammary carcinoma","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1315","3HJ1EVZS2OJEEQ9RYOL4WYWGJBQR3J","ADJ9I7ZBFYFH7",89,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F67pdf.png",0,"7/16/1966","7/13/1966","","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","No FINDINGS"
"1316","3HJ1EVZS2OJEEQ9RYOL4WYWGJBQR3J","A25CAT0W9W97Z8",1033,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F67pdf.png",0,"7/13/1966","7/13/1966","","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1317","3HJ1EVZS2OJEEQ9RYOL4WYWGJBQR3J","A34WAR0H85FL2K",909,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F67pdf.png",0,"7/13/1966","7/13/1966","","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1318","3H781YYV6TIU432GRX7VF41VYLEETB","A7TP8TTJ88Y0R",40,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F68pdf.png",0,"7/13/1966","7/13/1966","","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1319","3H781YYV6TIU432GRX7VF41VYLEETB","AJVGW8ZY3SWE4",72,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F68pdf.png",0,"7/13/1966","7/13/1966","","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1320","3H781YYV6TIU432GRX7VF41VYLEETB","AOUMYCLO4I993",45,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F68pdf.png",0,"7/13/1966","7/13/1966","","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1321","3LAZVA75NIRMWVLS2WQVJTMJ2A6O2W","A1OQIXAU1SEJ4P",138,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F71pdf.png",6166,"11/19/1966","10/7/1983","myelopathy (intervertebral disc disease)","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961, strontium-90, dietary","{}"
"1322","3LAZVA75NIRMWVLS2WQVJTMJ2A6O2W","A3RR85PK3AV9TU",142,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F71pdf.png",6166,"11/19/1966","10/7/1983","myelopathy (intervertebral disc disease)","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1323","3LAZVA75NIRMWVLS2WQVJTMJ2A6O2W","A34M93NJC830DP",77,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F71pdf.png",6166,"11/19/1966","10/7/1983","myelopathy (intervertebral disc disease)","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1324","39N6W9XWRDNO53X17YKINOEMQ3AGYI","A2653BIPJKEMRK",838,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F75pdf.png",4287,"5/23/1967","2/16/1979","metastatic mammary carcinoma","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 d","{}"
"1325","39N6W9XWRDNO53X17YKINOEMQ3AGYI","A177EXELDLWTWV",1627,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F75pdf.png",4287,"5/23/1967","2/16/1979","metastatic mammary carcinoma","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1326","39N6W9XWRDNO53X17YKINOEMQ3AGYI","A110KENBXU7SUJ",575,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F75pdf.png",4287,"5/23/1967","2/16/1979","metastatic mammary carcinoma","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1327","3R868ACW4SCOAT763KM11VNOWXEGZ9","A29374NDYXSCWB",1162,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F76pdf.png",5726,"5/23/1967","1/25/1983","hyperadrenalcorticism","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1328","3R868ACW4SCOAT763KM11VNOWXEGZ9","AEN5PK5RVMNLR",2981,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F76pdf.png",5726,"5/23/1967","1/25/1983","hyperadrenalcorticism","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","It is a good job."
"1329","3R868ACW4SCOAT763KM11VNOWXEGZ9","A2653BIPJKEMRK",42,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10F76pdf.png",5726,"5/26/1967","1/25/1983","hyperadranlcorticim","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1330","3YOAVL4CA0H8YDEM8JK0S6QL6S5Z45","AJVGW8ZY3SWE4",488,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M56pdf.png",3,"12/9/1965","12/12/1965","","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1331","3YOAVL4CA0H8YDEM8JK0S6QL6S5Z45","A177EXELDLWTWV",1658,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M56pdf.png",3,"12/9/1965","12/12/1965","","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1332","3YOAVL4CA0H8YDEM8JK0S6QL6S5Z45","A150CIC6SJN8JC",2166,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M56pdf.png",3,"12/9/1965","12/1265/19","","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1333","3MGHRFQY2LPRUZMGTWVF2WR6JLKY0U","A3RYH6OUH7BJ4Z",927,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M57pdf.png",2015,"12/9/1965","6/16/1971","not available","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1334","3MGHRFQY2LPRUZMGTWVF2WR6JLKY0U","AOUMYCLO4I993",74,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M57pdf.png",2015,"12/9/1965","6/16/1971","not available","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1335","3MGHRFQY2LPRUZMGTWVF2WR6JLKY0U","A2LCFORIW0NF1S",78,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M57pdf.png",2015,"12/9/1965","9/16/1974","not available","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1336","3NI0WFPPI9GPBFCAND0NJ57DKCS605","AG0X3PQK2FWQJ",144,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M58pdf.png",6157,"12/9/1965","10/18/1982","myelopathy (intervertebral disc disease)","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1337","3NI0WFPPI9GPBFCAND0NJ57DKCS605","A9KPCMO1J1LQF",865,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M58pdf.png",6157,"12/9/1965","10/18/1982","myelopathy (intervertebral disc disease)","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1338","3NI0WFPPI9GPBFCAND0NJ57DKCS605","AU5Y7J1PF0UIT",116,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M58pdf.png",6157,"12/9/1965","10/18/1982","myelopathy (intervertebral disc disease)","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1339","3RWO3EJELH9XSAFXYS3W3AH4K9P1PA","A3ITZNJQUTIZ4C",1011,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M60pdf.png",4671,"5/19/1966","3/3/1979","congestive heart failure","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1340","3RWO3EJELH9XSAFXYS3W3AH4K9P1PA","ABT7QTMIYXYO0",137,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M60pdf.png",4671,"5/19/1966","3/3/1979","congestive heart failure","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1341","3RWO3EJELH9XSAFXYS3W3AH4K9P1PA","A2WQ3ZGXUF5FHO",1018,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M60pdf.png",4671,"5/19/1966","3/3/1979","congestive heart failure","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1342","3VGET1QSZ0Z1N5R0ZUY0WEGDGSRW7W","A1839Q9KHT9QG2",2271,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M61pdf.png",5574,"5/19/1966","8/22/1981","pleural effusion - etiology unknown","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","It is a good job."
"1343","3VGET1QSZ0Z1N5R0ZUY0WEGDGSRW7W","A1NJ1IJLKAS0Y4",76,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M61pdf.png",5574,"5/19/1966","8/22/1981","pleural effusion - stiology unknown","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1344","3VGET1QSZ0Z1N5R0ZUY0WEGDGSRW7W","ABOEYY9Y0PFRI",1120,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M61pdf.png",5574,"5/19/1966","8/22/1981","pleural effusion - etiology unknown","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1345","3FVBZG9CLJE584WRJWRRGWW3TQ8H0H","ABM77ZQWCHPNX",1595,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M62pdf.png",3819,"5/19/1966","11/1/1976","myelopathy (possible trauma)","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1346","3FVBZG9CLJE584WRJWRRGWW3TQ8H0H","AVC62JNYAXA45",566,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M62pdf.png",3819,"5/19/1966","11/1/1976","myelopathy (possible trauma)","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1347","3FVBZG9CLJE584WRJWRRGWW3TQ8H0H","A2UF2FRGVW4T89",106,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M62pdf.png",3819,"5/19/1966","11/1/1976","myelopathy (possible trauma)","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1348","3Y3CZJSZ9KTHS5WVC79XBVU0X7HR59","A31O5XYX80XD21",483,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M65pdf.png",4723,"7/8/1966","6/13/1979","metastatic cutaneous hemangiosarcoma","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1349","3Y3CZJSZ9KTHS5WVC79XBVU0X7HR59","A2RYRS301XIZZD",373,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M65pdf.png",4723,"7/8/1966","6/13/1979","metastatic cutaneous hemangiosarcoma","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1350","3Y3CZJSZ9KTHS5WVC79XBVU0X7HR59","A1FBO95OVBYOH1",1772,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M65pdf.png",4723,"7/8/1966","6/13/1979","metastatic outaneous hemangiosarcoma","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1351","3D4BBDG7ZHWA8OK8GRV973XUJAOC3Z","A31O5XYX80XD21",1855,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M66pdf.png",4654,"7/8/1966","4/5/1979","chronic pyelonephritis","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1352","3D4BBDG7ZHWA8OK8GRV973XUJAOC3Z","A3ITZNJQUTIZ4C",1676,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M66pdf.png",4654,"7/8/1966","4/5/1979","chronic pyelonephritis","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1353","3D4BBDG7ZHWA8OK8GRV973XUJAOC3Z","A9KPCMO1J1LQF",108,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M66pdf.png",4654,"7/8/1966","4/5/1979","chronic pyelonephritis","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1354","3BA7SXOG1JQ0FNFXA5G0NF4RZXIR8B","A2460MAJX0NA82",42,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M69pdf.png",4180,"7/13/1966","12/22/1977","lymphosarcoma","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1355","3BA7SXOG1JQ0FNFXA5G0NF4RZXIR8B","A32PNTIGJF38XQ",55,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M69pdf.png",4180,"7/13/1966","12/22/1977","lymphosarcoma","3 4 uci/kg total ingested with food (in-utero to 540 days)","02 davis-1961 strontium-90, dietary","{}"
"1356","3BA7SXOG1JQ0FNFXA5G0NF4RZXIR8B","A29374NDYXSCWB",749,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M69pdf.png",4180,"7/13/1966","12/22/1977","lymphosarcoma","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1357","3ODOP6T3ASKIS2BAJCBM5VGELJ7423","A9KPCMO1J1LQF",889,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M72pdf.png",3713,"11/19/1966","1/18/1977","multiple endocrinopathy","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1358","3ODOP6T3ASKIS2BAJCBM5VGELJ7423","A25CAT0W9W97Z8",329,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M72pdf.png",3713,"11/19/1966","1/18/1977","multiple endocrinopathy","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1359","3ODOP6T3ASKIS2BAJCBM5VGELJ7423","AJVGW8ZY3SWE4",43,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M72pdf.png",3713,"11/19/1966","1/18/1977","multiple endocrinopathy","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1360","3TL87MO8CMPYR4U7DZPABVCEG96LFW","A32QBXDPHHSTOD",45,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M73pdf.png",5638,"11/19/1966","4/27/1982","lymphosarooma brainstem; obs: neoplasma was adjacent to bone","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1361","3TL87MO8CMPYR4U7DZPABVCEG96LFW","A3RR85PK3AV9TU",50,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M73pdf.png",5638,"11/19/1966","4/27/1982","lymphosarcoma brainstem; obs: neoplasm was adjacent to bone","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1362","3TL87MO8CMPYR4U7DZPABVCEG96LFW","A3RYH6OUH7BJ4Z",80,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M73pdf.png",5638,"11/19/1966","4/27/1982","lymphosarcoma brainstem; obs; neoplasm was adjacent to bone","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1363","3L2OEKSTW9A9CORJO08UVBXO2KX8YU","A1OQIXAU1SEJ4P",999,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M74pdf.png",5360,"11/19/1966","7/23/1981","metastatic cutaneous hemangiosarcoma","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1364","3L2OEKSTW9A9CORJO08UVBXO2KX8YU","A1G94QON7A9K0N",1383,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M74pdf.png",5360,"11/19/1966","7/23/1981","metastatic cutaneous hemagiosarcoma","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1365","3L2OEKSTW9A9CORJO08UVBXO2KX8YU","A150CIC6SJN8JC",3048,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000365D10M74pdf.png",5360,"11/19/1966","7/23/1981","metastatic cutaneous hemangiosarcoma","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"1366","3MVY4USGB6N558RNYGSWQE31OV6ISY","A32QBXDPHHSTOD",1364,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000366D10F7720231pdf.png",5895,"5/23/1967","7/13/1983","hyperadrenalcorticism","3 4 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
