"o","l","source","analysis"
6.81,0.0275477625742734,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.82,0.0275110610575138,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.83,0.0274744869929195,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.84,0.0274380397527568,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.85,0.0274017187162017,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.86,0.0273655232691727,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.87,0.0273294527923209,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.88,0.0272935066829723,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.89,0.027257684331913,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.9,0.0272219851364725,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.91,0.0271864084994893,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.92,0.02715095382633,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.93,0.0271156205254259,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.94,0.027080408010959,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.95,0.0270453156984844,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.96,0.0270103430070794,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.97,0.0269754893620377,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.98,0.0269407541890565,"Radiobiological prior","new:
  meta-regression
  positive constraints"
6.99,0.0269061369187866,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7,0.026871636987532,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.01,0.0268372538294427,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.02,0.0268029868910524,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.03,0.0267688356105942,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.04,0.0267347994387621,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.05,0.0267008778265744,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.06,0.0266670702277497,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.07,0.0266333761018468,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.08,0.0265997949097786,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.09,0.026566326114301,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.1,0.0265329691837205,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.11,0.0264997235906883,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.12,0.026466588806573,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.13,0.0264335643101009,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.14,0.0264006495830709,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.15,0.0263678441058431,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.16,0.0263351473655191,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.17,0.0263025588573663,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.18,0.0262700780662774,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.19,0.0262377044907146,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.2,0.0262054376331888,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.21,0.0261732769910416,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.22,0.0261412220720052,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.23,0.0261092723812707,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.24,0.0260774274310127,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.25,0.0260456867362207,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.26,0.0260140498089766,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.27,0.0259825161729455,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.28,0.025951085350108,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.29,0.0259197568603918,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.3,0.0258885302378534,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.31,0.025857405010646,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.32,0.0258263807102481,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.33,0.0257954568756658,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.34,0.0257646330448864,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.35,0.0257339087585003,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.36,0.0257032835610163,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.37,0.0256727569993346,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.38,0.0256423286244248,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.39,0.0256119979872384,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.4,0.0255817646414788,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.41,0.0255516281473561,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.42,0.0255215880614452,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.43,0.0254916439484429,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.44,0.025461795373535,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.45,0.0254320419033375,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.46,0.0254023831081128,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.47,0.025372818559944,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.48,0.0253433478343066,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.49,0.0253139705096737,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.5,0.0252846861638005,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.51,0.0252554943817706,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.52,0.0252263947453275,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.53,0.0251973868437909,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.54,0.0251684702661599,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.55,0.0251396446042595,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.56,0.0251109094507398,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.57,0.0250822644031948,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.58,0.025053709059531,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.59,0.0250252430243308,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.6,0.024996865896766,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.61,0.0249685772837958,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.62,0.0249403767936993,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.63,0.0249122640367245,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.64,0.0248842386244166,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.65,0.0248563001706505,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.66,0.0248284482935604,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.67,0.0248006826117923,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.68,0.0247730027450584,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.69,0.0247454083166232,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.7,0.0247178989540686,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.71,0.0246904742795661,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.72,0.0246631339265991,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.73,0.0246358775281364,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.74,0.0246087047132938,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.75,0.0245816151193375,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.76,0.0245546083863823,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.77,0.0245276841496252,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.78,0.0245008420535452,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.79,0.0244740817426104,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.8,0.0244474028597238,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.81,0.0244208050513898,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.82,0.0243942879740009,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.83,0.0243678512705287,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.84,0.0243414946007202,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.85,0.0243152176153053,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.86,0.0242890199761156,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.87,0.0242629013380699,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.88,0.0242368613651108,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.89,0.0242108997175039,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.9,0.0241850160624261,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.91,0.0241592100653481,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.92,0.0241334813940764,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.93,0.0241078297187036,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.94,0.0240822547125483,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.95,0.0240567560483051,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.96,0.0240313334019862,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.97,0.0240059864496635,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.98,0.0239807148731779,"Radiobiological prior","new:
  meta-regression
  positive constraints"
7.99,0.0239555183495509,"Radiobiological prior","new:
  meta-regression
  positive constraints"
8,0.023930396565028,"Radiobiological prior","new:
  meta-regression
  positive constraints"
8.01,0.023905349201597,"Radiobiological prior","new:
  meta-regression
  positive constraints"
8.02,0.0238803759468532,"Radiobiological prior","new:
  meta-regression
  positive constraints"
8.03,0.023855476487124,"Radiobiological prior","new:
  meta-regression
  positive constraints"
8.04,0.0238306505121102,"Radiobiological prior","new:
  meta-regression
  positive constraints"
8.05,0.0238058977125325,"Radiobiological prior","new:
  meta-regression
  positive constraints"
8.06,0.0237812177813198,"Radiobiological prior","new:
  meta-regression
  positive constraints"
8.07,0.0237566104122922,"Radiobiological prior","new:
  meta-regression
  positive constraints"
8.08,0.0237320753038761,"Radiobiological prior","new:
  meta-regression
  positive constraints"
